tx_id,timestamp,entered_name,actual_name,payee_vpa,amount,input_method,vpa_age_days,prior_tx_count,unique_senders_7d,mule_flagged,mule_flag_count,is_lookalike,name_score,fraud_ring_id,label
987,2025-12-29T09:26:43.209007,Mohammed Singh,Manoj Gupta,mohammed.009@ybl,59063.3,type,708,55,5,False,0,False,0.59,,name_mismatch
331,2026-04-12T01:15:02.549719,Rajesh Nair,Rajesh Nair,vikram.894@oksbi,7064.43,type,1262,111,5,False,0,False,0.92,,clean
554,2026-03-19T23:33:07.631737,Zomato,Zomato,zomato@paytm,791.1,type,738,388,5,False,0,False,0.92,,clean
457,2026-05-23T04:32:22.963431,Sanjay Menon,Sanjay Menon,rajesh.631@apl,27690.05,paste,125,18,3,False,0,False,0.88,,clean
1,2026-03-25T06:02:18.100579,Ananya Rao,Ananya Rao,lakshmi.362@ybl,1393.08,paste,441,472,2,False,0,False,0.89,,clean
288,2026-01-04T04:51:21.066220,Meera Verma,Meera Verma,karthik.246@okaxis,28930.09,type,766,391,2,False,0,False,0.86,,clean
230,2025-12-29T07:55:06.162090,Suresh Rao,Suresh Rao,ananya.933@okaxis,10819.66,type,704,475,3,False,0,False,0.86,,clean
92,2026-01-26T15:16:46.873601,BookMyShow,BookMyShow,bookmyshow@hdfcbank,1851.68,type,672,288,7,False,0,False,0.88,,clean
88,2026-03-05T18:07:42.765762,Ananya Nair,Ananya Nair,mohammed.352@hdfcbank,7853.32,type,729,163,7,False,0,False,0.96,,clean
306,2026-04-21T17:45:12.508911,PhonePe,PhonePe,phonepe@ybl,4634.38,type,1812,218,8,False,0,False,0.95,,clean
379,2026-05-09T00:45:55.449382,Sanjay Joshi,Sanjay Joshi,manoj.423@okaxis,25010.61,paste,635,149,5,False,0,False,0.94,,clean
402,2026-02-24T20:40:16.160038,Ananya Sharma,Ananya Sharma,deepa.447@okaxis,41757.19,type,1030,48,5,False,0,False,0.91,,clean
946,2026-03-03T07:29:01.687469,Mohammed Enterprises,Suresh Das,suresh.854@oksbi,16854.93,type,1332,69,3,False,0,False,0.41,,name_mismatch
75,2026-05-30T19:50:59.959668,Karthik Rao,Karthik Rao,rohan.684@oksbi,16431.74,type,65,379,8,False,0,False,0.95,,clean
986,2026-03-31T15:44:08.969145,Arjun Traders,Pooja Solutions,pooja.620@oksbi,14608.48,type,729,60,4,False,0,False,0.45,,name_mismatch
275,2026-02-18T20:52:58.006155,Mohammed Joshi,Mohammed Joshi,divya.153@ybl,41118.95,paste,420,40,2,False,0,False,0.95,,clean
432,2026-06-01T20:11:37.668152,Arjun Kumar,Arjun Kumar,rohan.953@oksbi,9810.95,type,227,382,4,False,0,False,1.0,,clean
994,2026-05-24T06:40:20.014520,Ramesh Reddy,Mohammed Associates,pooja.753@oksbi,32124.41,type,1041,100,2,False,0,False,0.43,,name_mismatch
443,2026-01-30T06:22:45.308783,Suresh Trading,Suresh Trading,ananya.215@hdfcbank,18059.47,type,120,94,4,False,0,False,0.98,,clean
446,2026-05-16T13:11:15.735915,Google Pay,Google Pay,googlepay@okaxis,4279.46,type,967,131,1,False,0,False,0.94,,clean
47,2026-01-28T23:18:53.781484,Paytm,Paytm,paytm@paytm,2645.71,type,858,422,6,False,0,False,0.89,,clean
20,2026-02-15T16:55:26.074650,Rohan Nair,Rohan Nair,priya.558@oksbi,40937.04,type,359,494,2,False,0,False,0.9,,clean
339,2026-01-17T20:42:40.695585,Kavya Kumar,Kavya Kumar,priya.281@okaxis,15440.67,type,489,222,2,False,0,False,0.86,,clean
76,2026-01-17T22:20:08.212285,Karthik Reddy,Karthik Reddy,meera.843@paytm,16953.98,paste,1243,408,6,False,0,False,0.98,,clean
844,2026-06-08T15:17:24.807118,Associates Sharma,Pooja Joshi,mohammed.086@oksbi,75943.35,paste,4,0,18,True,3,False,0.13,26,mule
647,2026-03-19T13:02:41.057055,Kavya Pillai,Kavya Pillai,pooja.455@icici,13079.03,type,840,72,1,False,0,False,0.89,,clean
337,2026-03-26T00:46:57.187188,Manoj Traders,Manoj Traders,lakshmi.749@okaxis,5210.65,type,376,412,2,False,0,False,0.91,,clean
890,2026-06-10T00:34:01.956207,Flipkart Support,Lakshmi Das,flipkart.verify@paytrn,1127.0,paste,6,1,18,True,2,True,0.67,60,lookalike
378,2026-01-01T19:49:42.262706,Ramesh Kumar,Ramesh Kumar,rohan.539@apl,18607.97,type,1205,138,3,False,0,False,0.93,,clean
605,2026-02-15T06:14:10.125565,Arjun Joshi,Arjun Joshi,rohan.412@apl,14470.83,type,1281,53,3,False,0,False,0.93,,clean
186,2026-05-04T18:39:19.516360,Meera Menon,Meera Menon,ananya.781@apl,25589.16,type,403,477,8,False,0,False,0.94,,clean
413,2026-04-12T17:04:52.958960,IRCTC,IRCTC,irctc@sbi,1878.19,paste,608,61,2,False,0,False,0.91,,clean
468,2026-03-02T20:38:00.864054,Zomato,Zomato,zomato@paytm,3847.22,type,876,107,2,False,0,False,0.85,,clean
17,2026-02-19T21:19:11.933379,Paytm,Paytm,paytm@paytm,994.38,type,1268,216,4,False,0,False,0.91,,clean
203,2026-05-18T10:19:48.983278,Arjun Pillai,Arjun Pillai,priya.785@hdfcbank,19106.08,type,358,247,1,False,0,False,0.88,,clean
3,2026-05-02T03:29:02.511603,Flipkart,Flipkart,flipkart@icici,4264.24,type,1822,411,6,False,0,False,0.93,,clean
35,2026-04-25T15:41:16.219116,Amazon Pay,Amazon Pay,amazon.pay@apl,4893.53,paste,1313,277,7,False,0,False,0.97,,clean
100,2026-05-09T01:52:02.442723,Ramesh Das,Ramesh Das,kavya.290@oksbi,42744.61,type,1198,53,8,False,0,False,0.87,,clean
997,2026-03-16T12:51:08.632919,Suresh Menon,Rajesh Industries,kavya.791@icici,80721.2,type,259,64,2,False,0,False,0.47,,name_mismatch
913,2026-06-23T00:11:17.658585,Amazon Pay Support,Deepa Reddy,amazon.pay.cashback@0kaxis,13889.06,paste,2,1,13,False,0,True,0.44,45,lookalike
940,2026-04-04T18:09:53.696425,Ananya Industries,Arjun Industries,meera.498@icici,51137.5,type,1121,78,4,False,0,False,0.48,,name_mismatch
316,2026-05-09T23:28:06.248201,Manoj Associates,Manoj Associates,divya.860@oksbi,12101.52,paste,1203,491,4,False,0,False,0.87,,clean
715,2026-06-08T20:16:37.009961,Trading Pillai,Rohan Joshi,meera.975@paytm,216476.04,paste,23,0,31,True,4,False,0.33,19,mule
948,2026-03-04T06:11:30.042498,Mohammed Ventures,Ramesh Industries,pooja.210@hdfcbank,18983.6,type,1100,25,4,False,0,False,0.45,,name_mismatch
141,2026-01-16T14:13:41.572256,Karthik Kumar,Karthik Kumar,arjun.292@ybl,29525.67,type,406,197,5,False,0,False,0.97,,clean
563,2026-03-25T05:28:09.913761,Mohammed Patel,Mohammed Patel,divya.007@paytm,27402.09,paste,238,165,3,False,0,False,0.99,,clean
431,2026-03-13T06:46:35.600016,Pooja Gupta,Pooja Gupta,suresh.969@ybl,42707.6,paste,721,145,2,False,0,False,0.95,,clean
282,2026-01-19T23:59:10.921277,BookMyShow,BookMyShow,bookmyshow@hdfcbank,4810.6,type,528,243,2,False,0,False,0.93,,clean
494,2026-04-30T09:46:31.238780,Rajesh Patel,Rajesh Patel,rajesh.945@okaxis,10660.88,type,1411,227,1,False,0,False,0.87,,clean
881,2026-06-11T03:13:15.876012,Google Pay Support,Arjun Verma,google.pay.kyc@0kaxis,4671.77,paste,2,0,6,True,2,True,0.58,48,lookalike
522,2026-02-27T10:58:58.117694,Kavya Das,Kavya Das,manoj.804@icici,42432.75,paste,177,173,5,False,0,False,0.9,,clean
603,2026-01-29T07:57:11.091788,Zomato,Zomato,zomato@paytm,3673.41,type,1230,211,3,False,0,False,0.94,,clean
87,2026-03-07T01:25:14.003051,Amazon Pay,Amazon Pay,amazon.pay@apl,4616.77,type,1981,326,7,False,0,False,0.91,,clean
249,2026-05-04T01:26:11.040104,Divya Joshi,Divya Joshi,sanjay.884@hdfcbank,2187.13,paste,839,318,1,False,0,False,0.93,,clean
326,2026-06-09T02:26:35.627977,Ramesh Das,Ramesh Das,sanjay.914@okaxis,26728.78,paste,308,481,8,False,0,False,0.97,,clean
296,2026-02-08T12:44:40.873164,Paytm,Paytm,paytm@paytm,398.54,paste,1855,14,8,False,0,False,0.87,,clean
566,2026-02-15T17:49:20.090413,Ramesh Menon,Ramesh Menon,ramesh.728@ybl,7812.66,type,275,296,7,False,0,False,0.98,,clean
240,2026-06-13T13:19:51.085492,Flipkart,Flipkart,flipkart@icici,312.77,type,1705,203,5,False,0,False,0.95,,clean
63,2026-01-02T11:11:57.266596,BookMyShow,BookMyShow,bookmyshow@hdfcbank,1628.6,type,979,16,6,False,0,False,0.95,,clean
295,2026-01-13T22:35:17.081830,Zomato,Zomato,zomato@paytm,933.29,paste,1372,116,2,False,0,False,0.99,,clean
95,2026-05-11T00:44:32.622465,Meera Kumar,Meera Kumar,arjun.566@ybl,47554.41,paste,62,439,5,False,0,False,0.87,,clean
392,2026-01-18T17:51:38.541527,Divya Nair,Divya Nair,lakshmi.696@hdfcbank,15202.57,type,316,62,1,False,0,False,0.95,,clean
985,2026-01-21T17:27:59.924120,Manoj Traders,Meera Enterprises,rajesh.051@okaxis,16820.92,type,928,84,2,False,0,False,0.65,,name_mismatch
193,2026-02-14T21:42:59.702815,Ramesh Verma,Ramesh Verma,vikram.642@apl,46544.85,type,1121,406,4,False,0,False,0.94,,clean
302,2026-03-20T05:50:14.210030,PhonePe,PhonePe,phonepe@ybl,2470.03,type,404,129,3,False,0,False,0.85,,clean
85,2026-02-06T19:38:29.894748,Manoj Reddy,Manoj Reddy,karthik.208@okaxis,24794.9,type,290,275,1,False,0,False,1.0,,clean
560,2026-01-12T14:30:03.275551,Karthik Joshi,Karthik Joshi,lakshmi.970@oksbi,44835.91,type,1091,17,7,False,0,False,0.92,,clean
11,2026-06-22T16:45:22.712136,Meera Reddy,Meera Reddy,vikram.897@okaxis,38179.76,paste,1080,260,5,False,0,False,0.92,,clean
679,2026-02-17T19:28:25.084770,Priya Joshi,Priya Joshi,karthik.163@paytm,21315.12,paste,107,108,2,False,0,False,0.89,,clean
805,2026-06-04T10:15:36.225586,Services Gupta,Kavya Singh,karthik.362@oksbi,137894.37,type,14,2,16,True,2,False,0.48,8,mule
714,2026-06-11T16:54:10.683802,Services Pillai,Rajesh Joshi,manoj.503@ybl,186476.35,paste,13,0,29,True,1,False,0.47,31,mule
571,2026-04-08T13:14:32.968344,Meera Iyer,Meera Iyer,karthik.858@okaxis,3982.65,type,1427,170,6,False,0,False,0.85,,clean
611,2026-06-21T03:26:28.502397,Mohammed Reddy,Mohammed Reddy,karthik.698@apl,27291.33,type,980,140,6,False,0,False,0.98,,clean
520,2026-06-06T02:34:42.560168,Lakshmi Reddy,Lakshmi Reddy,manoj.604@okaxis,33758.66,type,1132,43,6,False,0,False,0.98,,clean
678,2026-05-29T13:56:16.858406,Rohan Joshi,Rohan Joshi,priya.834@hdfcbank,37052.23,type,612,42,7,False,0,False,0.85,,clean
46,2026-03-31T20:33:25.407817,Divya Das,Divya Das,divya.054@ybl,26517.94,type,622,13,7,False,0,False,0.97,,clean
117,2025-12-30T01:20:47.925232,Ramesh Iyer,Ramesh Iyer,suresh.426@icici,24068.39,type,258,331,5,False,0,False,1.0,,clean
825,2026-06-20T09:08:43.130067,Services Menon,Ramesh Reddy,divya.075@paytm,57761.21,paste,5,0,48,True,4,False,0.4,26,mule
444,2026-04-22T07:12:12.190386,Vikram Reddy,Vikram Reddy,suresh.121@hdfcbank,33904.87,type,836,178,4,False,0,False,0.9,,clean
906,2026-06-14T03:21:03.212856,PhonePe Support,Priya Nair,phonepe.refund@0kaxis,25377.58,paste,5,3,20,True,2,True,0.36,58,lookalike
961,2026-01-21T10:43:18.316355,Sanjay Patel,Sanjay Enterprises,kavya.308@okaxis,70361.94,type,951,54,4,False,0,False,0.65,,name_mismatch
534,2026-06-11T01:31:26.786662,Pooja Iyer,Pooja Iyer,lakshmi.479@ybl,24192.75,type,1132,90,5,False,0,False,0.95,,clean
64,2026-01-23T05:57:17.012217,Google Pay,Google Pay,googlepay@okaxis,2604.17,paste,1495,495,8,False,0,False,0.88,,clean
16,2026-05-04T06:37:00.977255,Kavya Verma,Kavya Verma,suresh.526@hdfcbank,28965.87,paste,526,92,7,False,0,False,0.87,21,clean
2,2026-06-22T22:20:31.338055,Kavya Joshi,Kavya Joshi,divya.210@okaxis,44944.08,type,971,346,6,False,0,False,0.96,,clean
696,2026-05-07T03:58:05.325192,Ramesh Gupta,Ramesh Gupta,ramesh.382@hdfcbank,9789.7,type,1317,433,6,False,0,False,0.98,,clean
790,2026-06-18T09:59:47.988726,Mohammed Rao,Deepa Patel,manoj.941@okaxis,62430.02,paste,8,3,47,False,0,False,0.25,12,mule
189,2026-01-15T15:11:16.881796,Mohammed Nair,Mohammed Nair,pooja.417@hdfcbank,454.99,type,1130,197,4,False,0,False,0.95,,clean
746,2026-06-22T01:31:26.700244,Trading Kumar,Kavya Patel,pooja.687@icici,95316.04,type,8,1,20,True,2,False,0.22,9,mule
119,2026-04-24T16:32:17.968339,Rajesh Nair,Rajesh Nair,arjun.851@apl,33406.68,paste,235,392,4,False,0,False,0.93,,clean
45,2026-01-19T04:07:54.713424,Ramesh Rao,Ramesh Rao,ramesh.808@ybl,38240.51,type,904,39,3,False,0,False,0.85,,clean
124,2026-02-17T23:21:57.067953,Swiggy,Swiggy,swiggy@ybl,150.15,type,1990,436,8,False,0,False,0.98,,clean
868,2026-06-16T17:38:06.365207,PhonePe Support,Mohammed Patel,phonepe.secure@0kaxis,5683.89,paste,5,4,4,True,1,True,0.43,54,lookalike
171,2026-06-16T05:56:54.523065,Suresh Gupta,Suresh Gupta,vikram.513@hdfcbank,42488.43,type,664,157,6,False,0,False,0.99,,clean
217,2026-05-13T04:52:15.724021,Amazon Pay,Amazon Pay,amazon.pay@apl,1035.94,type,1870,247,7,False,0,False,0.95,,clean
879,2026-06-10T22:46:50.725849,IRCTC Support,Arjun Rao,irctc.support@yba,21073.48,paste,9,1,11,True,2,True,0.43,46,lookalike
953,2026-02-07T04:02:45.397470,Pooja Rao,Sanjay Solutions,ananya.069@okaxis,79530.13,type,1013,16,5,False,0,False,0.46,,name_mismatch
50,2025-12-28T05:48:41.127650,Rohan Kumar,Rohan Kumar,mohammed.625@apl,1741.8,type,704,305,3,False,0,False,0.96,,clean
841,2026-05-27T22:53:23.364381,Ventures Nair,Manoj Patel,karthik.857@paytm,138849.35,paste,15,2,18,True,4,False,0.12,8,mule
976,2026-03-14T01:32:57.308455,Vikram Industries,Divya Traders,deepa.796@icici,29621.48,type,1364,24,5,False,0,False,0.53,,name_mismatch
883,2026-06-21T09:23:08.887310,Swiggy Support,Mohammed Sharma,swiggy.refund@axl,27584.85,paste,10,4,18,True,1,True,0.6,57,lookalike
759,2026-06-09T14:34:39.510134,Suresh Reddy,Lakshmi Rao,ananya.550@icici,179549.79,paste,12,1,14,True,2,False,0.37,14,mule
580,2025-12-27T12:00:47.322426,Karthik Pillai,Karthik Pillai,rohan.813@ybl,4753.94,type,955,19,2,False,0,False,0.94,,clean
160,2026-05-15T19:40:03.091665,Amazon Pay,Amazon Pay,amazon.pay@apl,1039.52,type,1901,354,5,False,0,False,0.87,,clean
401,2026-05-05T12:38:14.407244,Google Pay,Google Pay,googlepay@okaxis,4559.38,paste,686,395,8,False,0,False,0.96,,clean
30,2026-05-10T17:55:21.769361,Ananya Gupta,Ananya Gupta,ananya.493@apl,27506.8,type,1024,395,4,False,0,False,0.95,,clean
511,2026-03-31T21:16:30.414473,Rohan Singh,Rohan Singh,vikram.402@oksbi,47015.95,type,353,327,5,False,0,False,1.0,,clean
562,2026-02-24T10:44:16.500822,Vikram Rao,Vikram Rao,manoj.965@hdfcbank,17136.62,type,328,324,7,False,0,False,0.86,,clean
675,2026-06-14T01:00:01.893787,Google Pay,Google Pay,googlepay@okaxis,3908.78,type,590,71,1,False,0,False,0.99,,clean
661,2026-04-17T23:21:45.661801,Sanjay Menon,Sanjay Menon,priya.907@paytm,47500.96,paste,897,153,8,False,0,False,0.96,,clean
115,2026-05-06T04:20:38.477991,PhonePe,PhonePe,phonepe@ybl,4445.26,type,694,178,8,False,0,False,0.96,,clean
154,2026-01-13T13:28:49.741474,Arjun Enterprises,Arjun Enterprises,sanjay.367@icici,26147.06,type,1497,257,3,False,0,False,0.97,,clean
105,2026-01-04T23:16:57.245057,Divya Iyer,Divya Iyer,manoj.320@icici,11029.11,paste,635,276,6,False,0,False,0.97,,clean
988,2026-05-03T23:20:05.581094,Deepa Ventures,Deepa Associates,suresh.390@paytm,32800.54,type,1246,22,4,False,0,False,0.5,,name_mismatch
243,2026-03-29T03:40:10.344402,Suresh Rao,Suresh Rao,rohan.233@okaxis,4480.97,type,842,218,4,False,0,False,0.94,,clean
241,2026-05-30T10:37:36.171805,Kavya Pillai,Kavya Pillai,karthik.239@ybl,45203.22,type,1052,100,4,False,0,False,0.93,,clean
533,2026-05-04T23:40:59.887116,IRCTC,IRCTC,irctc@sbi,3114.1,type,982,278,3,False,0,False,0.86,,clean
166,2026-04-27T06:47:25.195158,Suresh Sharma,Suresh Sharma,lakshmi.496@icici,12266.98,type,141,200,2,False,0,False,0.91,,clean
708,2026-06-11T17:46:34.866996,Lakshmi Gupta,Suresh Reddy,vikram.733@hdfcbank,192887.43,paste,21,1,16,False,0,False,0.3,4,mule
606,2026-04-24T07:25:26.443935,Arjun Patel,Arjun Patel,sanjay.613@oksbi,7177.5,paste,86,176,1,False,0,False,0.88,,clean
231,2026-02-08T09:33:01.033512,Flipkart,Flipkart,flipkart@icici,1867.06,type,1557,420,5,False,0,False,0.86,,clean
664,2026-02-15T05:39:03.298448,Deepa Associates,Deepa Associates,manoj.283@paytm,14311.07,paste,302,229,4,False,0,False,0.98,,clean
892,2026-06-10T15:51:50.581665,Swiggy Support,Suresh Singh,swiggy.cashback@paytrn,5042.76,paste,8,0,13,True,2,True,0.68,43,lookalike
970,2026-01-14T23:32:15.934869,Karthik Solutions,Rohan Gupta,deepa.051@icici,86081.05,type,927,67,4,False,0,False,0.61,,name_mismatch
135,2026-03-02T07:50:11.579716,Flipkart,Flipkart,flipkart@icici,2131.34,type,1043,242,2,False,0,False,0.92,,clean
882,2026-06-10T02:24:26.811700,IRCTC Support,Deepa Reddy,irctc.secure@axl,18002.87,paste,4,3,9,True,2,True,0.35,51,lookalike
897,2026-06-17T13:19:54.889095,Amazon Pay Support,Mohammed Verma,amazon.pay.support@0kaxis,9035.81,paste,10,1,3,True,2,True,0.59,59,lookalike
258,2026-03-30T15:13:04.316192,Manoj Singh,Manoj Singh,manoj.220@icici,36513.45,type,1348,252,5,False,0,False,0.91,,clean
390,2026-01-02T13:41:09.991678,Mohammed Verma,Mohammed Verma,manoj.074@hdfcbank,9192.19,paste,864,453,5,False,0,False,0.9,,clean
553,2026-03-21T06:03:33.248475,Paytm,Paytm,paytm@paytm,3330.6,type,516,20,3,False,0,False,0.9,,clean
612,2026-04-06T10:09:00.556330,Kavya Reddy,Kavya Reddy,ramesh.578@ybl,21729.64,type,991,152,2,False,0,False,1.0,,clean
91,2026-05-13T14:56:58.312695,Mohammed Gupta,Mohammed Gupta,rajesh.508@okaxis,18447.62,type,582,121,1,False,0,False,0.86,,clean
37,2026-05-13T11:32:00.711514,Ramesh Patel,Ramesh Patel,manoj.929@icici,16013.29,type,1284,126,5,False,0,False,0.98,,clean
889,2026-06-15T17:48:09.165326,IRCTC Support,Sanjay Iyer,irctc.verify@axl,12838.93,paste,2,2,4,False,0,True,0.58,56,lookalike
385,2026-01-26T11:10:30.408384,Zomato,Zomato,zomato@paytm,508.13,paste,887,50,1,False,0,False,0.98,,clean
886,2026-06-11T02:23:16.703694,BookMyShow Support,Meera Kumar,bookmyshow.kyc@0kaxis,26527.3,paste,4,3,14,True,2,True,0.54,57,lookalike
140,2026-04-11T18:29:11.406365,Flipkart,Flipkart,flipkart@icici,2306.84,type,1430,227,3,False,0,False,0.9,,clean
697,2026-05-22T22:22:25.831803,Lakshmi Rao,Lakshmi Rao,suresh.948@apl,3168.02,type,455,378,5,False,0,False,0.86,,clean
460,2026-03-30T01:52:06.798144,Zomato,Zomato,zomato@paytm,3044.0,paste,870,240,8,False,0,False,0.94,,clean
280,2026-05-19T11:50:10.424444,Mohammed Das,Mohammed Das,suresh.186@okaxis,4324.71,paste,1375,462,7,False,0,False,0.94,,clean
107,2026-04-02T00:08:48.234643,Suresh Joshi,Suresh Joshi,lakshmi.955@okaxis,41851.17,type,1068,256,1,False,0,False,0.86,,clean
919,2026-06-10T17:10:14.466791,Paytm Support,Divya Pillai,paytm.support@yba,17875.3,paste,3,0,9,True,2,True,0.4,42,lookalike
136,2026-01-19T03:35:10.942684,Mohammed Gupta,Mohammed Gupta,deepa.583@paytm,20714.05,type,368,180,7,False,0,False,1.0,,clean
592,2026-01-01T02:02:37.890545,Suresh Nair,Suresh Nair,suresh.689@oksbi,14289.85,type,884,177,1,False,0,False,0.86,,clean
962,2026-05-14T16:23:38.694797,Lakshmi Patel,Suresh Services,divya.872@oksbi,12746.38,type,764,34,4,False,0,False,0.68,,name_mismatch
322,2026-01-14T14:06:52.712604,Mohammed Reddy,Mohammed Reddy,rajesh.031@ybl,5557.31,type,625,259,3,False,0,False,0.98,,clean
313,2026-03-17T23:13:45.875163,Lakshmi Nair,Lakshmi Nair,deepa.305@paytm,6911.42,type,1013,394,6,False,0,False,0.88,,clean
815,2026-06-03T13:56:47.117512,Services Rao,Kavya Patel,divya.840@paytm,91440.74,type,20,0,46,True,1,False,0.15,4,mule
613,2025-12-28T05:31:39.436013,Ananya Rao,Ananya Rao,kavya.663@paytm,3324.36,type,663,116,5,False,0,False,0.97,,clean
707,2026-06-16T07:33:37.256021,Associates Pillai,Deepa Gupta,rajesh.770@okaxis,50711.04,type,10,3,46,True,2,False,0.26,30,mule
158,2026-04-28T00:19:45.328302,Pooja Pillai,Pooja Pillai,sanjay.796@okaxis,10564.66,type,655,368,3,False,0,False,0.93,,clean
774,2026-05-26T17:38:15.280819,Traders Singh,Lakshmi Verma,lakshmi.392@icici,179435.78,type,23,1,58,True,2,False,0.32,36,mule
540,2026-05-05T18:57:21.179164,Arjun Iyer,Arjun Iyer,rohan.268@oksbi,7866.51,paste,534,193,3,False,0,False,0.99,,clean
600,2026-03-04T19:51:20.481938,Kavya Joshi,Kavya Joshi,rajesh.681@okaxis,11017.36,paste,804,449,4,False,0,False,0.97,,clean
772,2026-06-18T04:59:05.853979,Karthik Patel,Priya Pillai,kavya.693@okaxis,76557.83,paste,22,2,9,True,3,False,0.3,22,mule
593,2026-04-29T18:51:44.749827,Rohan Iyer,Rohan Iyer,lakshmi.453@icici,2448.93,paste,671,257,2,False,0,False,0.98,,clean
581,2026-05-13T02:15:36.372391,Lakshmi Patel,Lakshmi Patel,arjun.621@hdfcbank,12338.2,type,834,145,2,False,0,False,0.99,,clean
637,2026-06-06T04:50:51.193988,Pooja Pillai,Pooja Pillai,sanjay.968@okaxis,24728.4,type,1214,182,2,False,0,False,0.99,,clean
812,2026-06-21T03:02:58.523805,Services Reddy,Divya Iyer,vikram.034@oksbi,214690.77,type,15,3,36,True,2,False,0.16,30,mule
826,2026-06-06T23:21:22.643689,Services Verma,Karthik Patel,rohan.332@ybl,122474.99,type,7,1,15,True,2,False,0.12,18,mule
808,2026-05-30T04:52:05.656310,Associates Verma,Mohammed Kumar,arjun.273@apl,208036.71,type,20,1,38,True,4,False,0.22,12,mule
676,2026-05-25T06:58:20.499947,Sanjay Iyer,Sanjay Iyer,pooja.002@icici,10002.15,paste,381,445,4,False,0,False,0.89,,clean
524,2026-06-02T11:13:04.517068,Rohan Sharma,Rohan Sharma,rajesh.641@apl,21754.61,type,795,61,4,False,0,False,0.89,,clean
514,2026-03-03T13:51:36.764806,Paytm,Paytm,paytm@paytm,1916.92,type,820,405,2,False,0,False,0.88,,clean
467,2026-01-03T00:28:28.097190,IRCTC,IRCTC,irctc@sbi,1120.02,type,1791,204,5,False,0,False,0.92,,clean
969,2026-01-29T14:40:00.857881,Rajesh Sharma,Priya Industries,ramesh.410@apl,23689.71,type,363,16,3,False,0,False,0.51,,name_mismatch
931,2026-04-20T06:18:07.620118,Suresh Singh,Ramesh Industries,arjun.368@apl,89576.96,type,938,59,4,False,0,False,0.62,,name_mismatch
894,2026-06-18T10:36:11.410174,BookMyShow Support,Ananya Menon,bookmyshow.secure@paytrn,6720.33,paste,9,2,12,True,2,True,0.6,40,lookalike
610,2026-06-22T08:37:28.453478,Zomato,Zomato,zomato@paytm,4288.51,type,1715,259,1,False,0,False,0.89,,clean
659,2026-06-01T04:14:27.836508,Meera Singh,Meera Singh,manoj.956@hdfcbank,9985.4,type,428,90,2,False,0,False,0.91,,clean
246,2026-01-13T15:25:15.756976,Meera Nair,Meera Nair,rajesh.786@apl,13762.43,type,444,18,5,False,0,False,0.94,,clean
328,2026-03-07T17:12:34.979913,IRCTC,IRCTC,irctc@sbi,628.54,type,415,233,6,False,0,False,0.86,,clean
685,2026-05-18T23:47:31.699409,Zomato,Zomato,zomato@paytm,2501.16,paste,1647,76,7,False,0,False,0.91,,clean
666,2026-01-17T03:15:37.625435,Zomato,Zomato,zomato@paytm,3673.84,paste,1431,156,2,False,0,False,0.96,,clean
702,2026-05-25T08:48:39.785135,Deepa Iyer,Manoj Rao,rohan.072@oksbi,46518.58,paste,16,1,37,True,2,False,0.33,18,mule
657,2026-04-29T04:14:39.800638,Kavya Reddy,Kavya Reddy,sanjay.273@oksbi,15809.34,paste,296,380,7,False,0,False,0.9,,clean
968,2026-02-13T03:13:22.144085,Rajesh Associates,Meera Rao,mohammed.440@ybl,52168.34,type,950,67,1,False,0,False,0.44,,name_mismatch
109,2026-06-16T07:46:56.116093,Ramesh Kumar,Ramesh Kumar,ananya.597@hdfcbank,26362.11,type,807,365,7,False,0,False,0.94,,clean
565,2026-01-17T15:22:49.313673,Priya Menon,Priya Menon,divya.084@hdfcbank,31022.21,type,1453,267,6,False,0,False,0.91,,clean
721,2026-06-05T10:12:27.339168,Associates Gupta,Karthik Reddy,rajesh.291@hdfcbank,20767.6,type,25,3,49,True,1,False,0.17,6,mule
845,2026-06-05T19:42:45.386972,Deepa Gupta,Pooja Iyer,pooja.207@okaxis,148723.31,paste,7,1,27,True,4,False,0.15,11,mule
222,2026-03-17T03:47:22.726883,Rohan Pillai,Rohan Pillai,pooja.154@hdfcbank,13241.13,paste,811,380,3,False,0,False,0.98,,clean
634,2026-03-25T04:36:19.245817,IRCTC,IRCTC,irctc@sbi,1526.22,type,606,312,6,False,0,False,0.85,,clean
617,2026-06-10T07:19:15.662964,Flipkart,Flipkart,flipkart@icici,473.71,paste,1525,284,3,False,0,False,0.91,,clean
945,2026-05-19T09:25:50.246540,Mohammed Services,Vikram Iyer,vikram.781@okaxis,19851.95,type,328,26,2,False,0,False,0.58,,name_mismatch
67,2026-05-20T21:31:03.761692,Sanjay Menon,Sanjay Menon,karthik.653@hdfcbank,22947.24,type,413,475,2,False,0,False,0.95,,clean
704,2026-06-07T21:36:35.717066,Rajesh Verma,Meera Joshi,karthik.427@icici,112265.21,paste,8,0,34,True,2,False,0.27,1,mule
885,2026-06-10T23:48:19.330982,Amazon Pay Support,Ananya Pillai,amazon.pay.help@0kaxis,18117.3,paste,1,1,15,True,1,True,0.43,37,lookalike
547,2026-03-12T13:50:35.373931,Mohammed Menon,Mohammed Menon,sanjay.199@ybl,30264.87,type,424,312,3,False,0,False,0.95,,clean
215,2026-02-02T12:25:15.533688,Priya Traders,Priya Traders,rohan.140@ybl,7619.12,paste,1070,164,8,False,0,False,1.0,3,clean
